codigoFipe,modelo,anoModelo1,anoReferencia1,valor1,anoModelo2,anoReferencia2,valor2
008128-0,A6 3.2 FSI 24V 255cv Multitronic,2008,2015,99679.0,2008,2011,157497.0
008029-2,S8 4.2 Tiptronic,2001,2013,87936.0,2001,2011,96779.0
008065-9,S8 4.2 Quattro Tiptronic,2000,2017,72985.0,2000,2010,93978.0
008207-4,A4 Launch Edition 2.0 TFSI 190cv S troni,2017,2020,117791.0,2022,2017,189065.0
008141-8,TTS 2.0 TFSI QUATTRO S Tronic,2022,2017,299290.0,2022,2018,323547.0
008095-0,A6 2.8 Avant V6 30V Quattro Mec.,2001,2012,46927.0,2001,2019,35503.0
008207-4,A4 Launch Edition 2.0 TFSI 190cv S troni,2017,2020,117791.0,2017,2019,141730.0
008116-7,A3 1.6 8V 102cv 3p,2007,2010,59276.0,2007,2013,47118.0
008091-8,A6 2.4 Avant V6 30V Quattro Mec.,2001,2015,39423.0,2001,2014,39560.0
008199-0,A8 3.0 TFSI 310cv Quattro Tiptronic 4p,2022,2017,522176.0,2016,2022,379449.0
008067-5,A6 2.7 Quattro Tiptronic,2004,2018,47211.0,2004,2008,162775.0
008144-2,S6 5.2 Avant FSI V10 435cv Quattro Tiptr,2011,2016,251012.0,2022,2011,400200.0
008178-7,A6 3.0 TFSI V6 Quattro S tronic 4p,2022,2013,295650.0,2022,2014,299000.0
008043-8,A3 1.8 3p Aut.,2004,2022,24134.0,2004,2010,29698.0
008143-4,S6 5.2 FSI V10 435cv Quattro Tiptronic,2011,2013,270739.0,2011,2020,195019.0
008053-5,A6 2.8 Avant 30V Mec.,2001,2015,36882.0,2001,2016,35150.0
008100-0,RS4 2.7 Avant V6 30V BI-TB Quattro 380cv,2001,2012,98200.0,2001,2017,99993.0
008178-7,A6 3.0 TFSI V6 Quattro S tronic 4p,2022,2013,295650.0,2022,2015,294415.0
008040-3,A3 1.6 5p,2006,2016,24369.0,2006,2018,22326.0
008107-8,A4 3.0 Avant 30V 218cv Multitronic 5p,2006,2011,78215.0,2006,2014,61071.0
008129-9,Q7 3.6 V6 284cv Quattro Tiptronic,2022,2009,286719.0,2010,2013,199667.0
008170-1,A4 2.0 16V TFSI Quattro Stronic,2022,2014,174200.0,2014,2022,84297.0
008014-4,A8 4.2 V8 32V Tiptronic,2000,2022,53235.0,2000,2019,47737.0
008023-3,A4 2.8 30V  Tiptronic/ Aut.,2001,2021,23161.0,2001,2018,25752.0
008185-0,A3 Sportback 1.8 16V TFSI S-tronic 5p,2016,2019,90843.0,2016,2018,102840.0
008135-3,A4 3.2 FSI Avant 24V Quattro S Tronic,2012,2014,214384.0,2012,2017,112236.0
008041-1,A3 1.8 5p Mec.,2006,2017,22635.0,2006,2020,20892.0
008204-0,A1 Sportback 1.8 TFSI 192cv 5p S-tronic,2022,2018,129625.0,2022,2016,121192.0
008137-0,Q5 3.2 FSI V6 Quattro S Tronic,2022,2012,256946.0,2022,2012,262360.0
008153-1,A1 1.4 TFSI 122cv S-tronic 3p,2022,2014,87420.0,2022,2012,91250.0
008176-0,TTRS 2.5 TFSI QUATTRO S Tronic,2022,2014,382150.0,2014,2017,318719.0
008167-1,S5 Coupê 3.0 TFSI Quattro Stronic,2013,2018,276412.0,2013,2022,240297.0
008018-7,A4 2.4 30V Mec.,2001,2020,19527.0,2001,2016,22652.0
008024-1,A6 2.4 30V Mec,2001,2018,24884.0,2001,2018,26400.0
008044-6,A3 1.8 Turbo 5p Mec.,2006,2019,23528.0,2006,2021,31500.0
008123-0,A4 3.2 FSI 24V 255cv Multitronic,2008,2014,107242.0,2008,2012,110759.0
008039-0,S6 Plus 4.2 V8 32V,1998,2017,32757.0,1998,2010,45596.0
008137-0,Q5 3.2 FSI V6 Quattro S Tronic,2022,2012,256946.0,2022,2010,273022.0
008061-6,A6 4.2 Avant Quattro Tiptronic,2006,2020,75782.0,2006,2019,78179.0
008078-0,S6 2.2 Avant 20V TB,1997,2021,20380.0,1997,2021,21063.0
008205-8,A3 Sed. Ambition 2.0 TSFI 220cv S-tronic,2022,2018,163990.0,2018,2022,164740.0
008129-9,Q7 3.6 V6 284cv Quattro Tiptronic,2022,2009,286719.0,2010,2018,94992.0
008053-5,A6 2.8 Avant 30V Mec.,2001,2015,36882.0,2001,2017,33118.0
008090-0,A6 2.4 V6 30V Quattro Tiptronic,2001,2017,34226.0,2001,2015,37974.0
008148-5,RS6 5.0 FSI V10 Bi-TB Quattro Tip.,2011,2020,352352.0,2011,2021,344707.0
008065-9,S8 4.2 Quattro Tiptronic,2000,2017,72985.0,2000,2017,71513.0
008105-1,A6 3.0 Avant V6 30V 218cv Multitronic 5p,2007,2013,113989.0,2007,2015,109038.0
008131-0,A5 3.2 FSI 24V 269cv Multitronic,2009,2015,98278.0,2009,2013,126651.0
008045-4,A3 1.8 Turbo 5p Aut.,2006,2019,23576.0,2006,2012,36273.0
008065-9,S8 4.2 Quattro Tiptronic,2000,2017,72985.0,2000,2017,71389.0
008098-5,S6 4.2 V8 40V Quattro Tiptronic,2004,2010,150002.0,2004,2012,118484.0
008140-0,S3 Sportback 2.0 TFSI Quattro S Tronic,2022,2015,212216.0,2016,2017,178151.0
008148-5,RS6 5.0 FSI V10 Bi-TB Quattro Tip.,2011,2020,352352.0,2022,2012,429629.0
008037-3,A4 2.8 Avant V6 30V Mec.,2001,2009,43192.0,2001,2012,29104.0
008089-6,A6 2.4 V6 30V Quattro Mec,2001,2008,72154.0,2001,2012,41662.0
008128-0,A6 3.2 FSI 24V 255cv Multitronic,2008,2015,99679.0,2008,2022,67957.0
008041-1,A3 1.8 5p Mec.,2006,2017,22635.0,2006,2020,21532.0
008113-2,S4 4.2 V8 40V 344cv Quattro Tiptronic,2005,2021,95081.0,2005,2009,190860.0
008226-0,A4 Avant Lim. Ed. 2.0 TFSI S tronic,2018,2021,153306.0,2022,2019,217120.0
008012-8,A6 2.8,1997,2015,17911.0,1997,2012,20030.0
008209-0,A4 Ambiente 2.0 TFSI 190cv S tronic,2018,2021,136945.0,2022,2019,193588.0
008045-4,A3 1.8 Turbo 5p Aut.,2006,2019,23576.0,2006,2016,26996.0
008180-9,A6 Allroad 3.0 TFSI V6 Quattro S tronic,2017,2019,327590.0,2022,2013,345800.0
008066-7,S3 1.8 225cv Turbo Quattro,2003,2017,44286.0,2003,2012,52068.0
008153-1,A1 1.4 TFSI 122cv S-tronic 3p,2022,2014,87420.0,2014,2020,55512.0
008126-4,TT 2.0 16v TFSI S-Tronic,2022,2016,221925.0,2022,2013,205330.0
008105-1,A6 3.0 Avant V6 30V 218cv Multitronic 5p,2007,2013,113989.0,2007,2012,115609.0
008063-2,S4 2.7 Turbo Quattro Mec.,2001,2010,63396.0,2001,2020,43535.0
008146-9,R8 5.2 V10 Quattro R-tronic/S-tronic,2022,2021,1386655.0,2022,2014,902700.0
008149-3,RS6 5.0 Avant.FSI V10 Bi-TB Quattro Tip.,2011,2017,413276.0,2011,2019,370115.0
008148-5,RS6 5.0 FSI V10 Bi-TB Quattro Tip.,2011,2020,352352.0,2011,2020,353448.0
008116-7,A3 1.6 8V 102cv 3p,2007,2010,59276.0,2007,2017,35692.0
008066-7,S3 1.8 225cv Turbo Quattro,2003,2017,44286.0,2003,2013,51462.0
008182-5,Q5 3.0 V6 TFSI 272cv Quattro Tiptronic,2016,2022,183363.0,2016,2019,171845.0
008137-0,Q5 3.2 FSI V6 Quattro S Tronic,2022,2012,256946.0,2012,2015,200814.0
008061-6,A6 4.2 Avant Quattro Tiptronic,2006,2020,75782.0,2006,2010,156819.0
008123-0,A4 3.2 FSI 24V 255cv Multitronic,2008,2014,107242.0,2022,2009,227845.0
008197-3,A5 Sportback 1.8 TFSI 170cv Multi.,2022,2017,160124.0,2017,2020,114062.0
008204-0,A1 Sportback 1.8 TFSI 192cv 5p S-tronic,2022,2018,129625.0,2018,2019,124354.0
008137-0,Q5 3.2 FSI V6 Quattro S Tronic,2022,2012,256946.0,2012,2021,86583.0
008010-1,A4 1.8 Avant Turbo Mec.,2001,2016,24344.0,2001,2021,21924.0
008090-0,A6 2.4 V6 30V Quattro Tiptronic,2001,2017,34226.0,2001,2010,56114.0
008032-2,A3 1.6 3p,2003,2019,17285.0,2003,2009,33788.0
008111-6,RS6 4.2 Avant  BI-TB Quattro Tiptron. 5p,2004,2013,142584.0,2004,2018,102336.0
008064-0,S8 4.2 Quattro Mec.,2000,2010,90554.0,2000,2022,68124.0
008010-1,A4 1.8 Avant Turbo Mec.,2001,2016,24344.0,2001,2017,23410.0
008224-4,Q5 2.0 TFSI Quattro S tronic (Blindado),2022,2021,318450.0,2020,2021,310673.0
008029-2,S8 4.2 Tiptronic,2001,2013,87936.0,2001,2009,110941.0
008208-2,A4 Attraction 2.0 TFSI 190cv S tronic,2022,2017,158961.0,2022,2017,164733.0
008056-0,A3 1.6 3p Aut.,2003,2019,18233.0,2003,2021,19112.0
008016-0,S6 Plus 4.2 Avant V8 32V,1998,2022,35039.0,1998,2009,53635.0
008030-6,100 2.8 V6,1995,2011,19431.0,1995,2016,14783.0
008116-7,A3 1.6 8V 102cv 3p,2007,2010,59276.0,2007,2009,67938.0
008137-0,Q5 3.2 FSI V6 Quattro S Tronic,2022,2012,256946.0,2022,2010,270531.0
008040-3,A3 1.6 5p,2006,2016,24369.0,2006,2015,26114.0
008087-0,A4 2.8 Avant V6 30V Quattro Mec.,2001,2008,58669.0,2001,2019,24511.0
008049-7,A4 1.8 Avant Turbo Tip./ Multitronic,2008,2011,81381.0,2008,2012,74056.0
008099-3,S6 4.2 V8 40V Quattro Mec,2001,2018,48839.0,2001,2012,67231.0
008075-6,TT Roadster 1.8 TB Quattro 225cv (Conv.),2006,2021,90310.0,2006,2010,127100.0
008166-3,S5 Sportback 3.0 TFSI Quattro Stronic,2022,2015,359752.0,2015,2022,260337.0
008112-4,RS6 4.2 450cv BI-TB Quattro Tiptronic 4p,2004,2021,93667.0,2004,2015,106190.0
008073-0,A3 1.8 Turbo 180cv 3p Aut./ Tip.,2003,2021,20033.0,2003,2008,47244.0
008196-5,S3 Sedan 2.0 TFSI Quattro 286cv S-tronic,2022,2016,225554.0,2016,2018,191494.0
008179-5,A6 3.0 Avant.TFSI V6 Quattro S tronic 5p,2014,2017,223326.0,2014,2015,264170.0
008046-2,A3 1.8 Turbo 3p Aut.,2003,2016,21144.0,2003,2021,19841.0
008172-8,A1 Sport 1.4 TFSI 185cv 3p S-tronic,2014,2015,80743.0,2022,2012,118225.0
008028-4,S8 4.2 Mec,1998,2017,43028.0,1998,2021,40761.0
008221-0,RS3 Sedan 2.5 TFSI Quattro S-tronic,2018,2022,426498.0,2018,2021,339010.0
008184-1,A3 Sportback 1.4 TFSI S-tronic,2022,2015,115823.0,2022,2014,98812.0
008105-1,A6 3.0 Avant V6 30V 218cv Multitronic 5p,2007,2013,113989.0,2007,2018,69743.0
008197-3,A5 Sportback 1.8 TFSI 170cv Multi.,2022,2017,160124.0,2017,2020,113286.0
008221-0,RS3 Sedan 2.5 TFSI Quattro S-tronic,2018,2022,426498.0,2018,2022,420771.0
008008-0,A4 1.8 Tip./ Multitronic Turbo,2016,2019,91596.0,2016,2021,99588.0
008126-4,TT 2.0 16v TFSI S-Tronic,2022,2016,221925.0,2022,2013,225377.0
008038-1,S6 2.2 20V TB,1997,2014,24028.0,1997,2022,21172.0
008132-9,A4 2.0 16V TFSI 183/180cv Multitronic,2014,2018,78234.0,2022,2012,139450.0
008059-4,A6 2.7 30V Avant Tiptronic,2001,2017,50828.0,2001,2010,57583.0
008130-2,A4 3.2 FSI 24V 269cv Quattro Tiptronic,2022,2013,241821.0,2012,2014,190285.0
008138-8,A3 Sport 2.0 16V TFSI S- tronic,2013,2021,69208.0,2022,2014,105814.0
008148-5,RS6 5.0 FSI V10 Bi-TB Quattro Tip.,2011,2020,352352.0,2022,2012,436514.0
008154-0,A7 Sportback 3.0 TFSI Quattro S Tronic,2018,2020,313684.0,2018,2020,320553.0
008097-7,S6 4.2 Avant V8 40V Quattro Tiptronic,2001,2010,95455.0,2001,2013,78450.0
008226-0,A4 Avant Lim. Ed. 2.0 TFSI S tronic,2018,2021,153306.0,2022,2019,214985.0
008084-5,A4 2.4 V6 30V Quattro Tiptronic,2001,2015,31570.0,2001,2015,31096.0
008013-6,A6 2.8 Avant,1997,2016,18097.0,1997,2008,36754.0
008001-2,80 2.0,1995,2018,14311.0,1995,2014,12507.0
008023-3,A4 2.8 30V  Tiptronic/ Aut.,2001,2021,23161.0,2001,2018,25164.0
008097-7,S6 4.2 Avant V8 40V Quattro Tiptronic,2001,2010,95455.0,2001,2017,61239.0
008118-3,A3 Sportback 2.0 16V TFSI Mec.,2011,2017,55786.0,2011,2022,69581.0
008029-2,S8 4.2 Tiptronic,2001,2013,87936.0,2001,2022,77213.0
008090-0,A6 2.4 V6 30V Quattro Tiptronic,2001,2017,34226.0,2001,2016,36017.0
008023-3,A4 2.8 30V  Tiptronic/ Aut.,2001,2021,23161.0,2001,2011,32078.0
008072-1,A3 1.8 Turbo 180cv 5p Mec.,2006,2021,26022.0,2006,2014,31749.0
008122-1,Q7 4.2 V8 40V 350cv Quattro Tiptronic,2010,2016,144020.0,2010,2013,221519.0
008186-8,Q5 2.0 16V TFSI 225cv Quattro Tiptronic,2022,2015,230883.0,2022,2017,258289.0
008004-7,80 S2 Avant,1995,2015,21318.0,1995,2020,16997.0
008108-6,A4 3.0 Cabriolet 30V 218cv Multitronic,2004,2020,88064.0,2004,2016,96652.0
008037-3,A4 2.8 Avant V6 30V Mec.,2001,2009,43192.0,2001,2009,40144.0
008103-5,A6 3.0 V6 30V 218cv Multitronic 4p,2006,2015,65666.0,2006,2021,44386.0
008012-8,A6 2.8,1997,2015,17911.0,1997,2013,19071.0
008078-0,S6 2.2 Avant 20V TB,1997,2021,20380.0,1997,2016,23301.0
008151-5,RS5 4.2 FSI V8 450cv Quattro S-Tron. 2p,2015,2020,261296.0,2015,2018,356212.0
008122-1,Q7 4.2 V8 40V 350cv Quattro Tiptronic,2010,2016,144020.0,2010,2019,93615.0
008211-2,A4 2.0 Avant Ambie. 2.0 16V TFSi S tron.,2022,2017,192970.0,2022,2016,196263.0
008158-2,R8 GT 5.2 V10 560cv Quattro R-tronic,2022,2013,1120000.0,2012,2019,715175.0
008070-5,A4 1.8 Turbo,2001,2017,20903.0,2001,2017,21349.0
008006-3,A3 1.8 Turbo 3p Mec.,2004,2009,39328.0,2004,2009,34396.0
008150-7,A6 3.0 Avant. TB FSI V6 Quattro Tip. 5p,2012,2020,131654.0,2022,2011,294387.0
008114-0,S4 4.2 Avant V8 40V 344cv Quattro Tipt.,2005,2009,201362.0,2005,2018,117520.0
008071-3,A3 1.8 Turbo 180cv 5p Aut./ Tip.,2022,2008,87155.0,2006,2019,24465.0
008086-1,A4 2.8 V6 30V Quattro Mec.,2001,2011,37872.0,2001,2008,62952.0
008055-1,A4 2.8 Avant V6 30V Tiptronic,2001,2014,29355.0,2001,2018,27496.0
008085-3,A4 2.8 V6 30V  Quattro Tiptronic,2001,2021,25222.0,2001,2019,27897.0
008061-6,A6 4.2 Avant Quattro Tiptronic,2006,2020,75782.0,2006,2010,174155.0
008164-7,A5 Coupê 2.0 TFSI Quattro Stronic,2022,2013,204120.0,2016,2019,166752.0
008178-7,A6 3.0 TFSI V6 Quattro S tronic 4p,2022,2013,295650.0,2022,2018,354847.0
008088-8,A4 2.8 Avant V6 30V Quattro Tiptronic,2001,2013,40377.0,2001,2020,30985.0
008076-4,100 2.8 V6 Avant,1995,2009,26034.0,1995,2011,23873.0
008180-9,A6 Allroad 3.0 TFSI V6 Quattro S tronic,2017,2019,327590.0,2017,2019,298685.0
008029-2,S8 4.2 Tiptronic,2001,2013,87936.0,2001,2014,83839.0
008118-3,A3 Sportback 2.0 16V TFSI Mec.,2011,2017,55786.0,2011,2015,74596.0
008058-6,A6 2.7 30V Mec.,2000,2011,52334.0,2000,2016,35731.0
008117-5,A3 Sportback 1.6 8V 102cv 5p,2022,2008,109155.0,2010,2014,70594.0
008099-3,S6 4.2 V8 40V Quattro Mec,2001,2018,48839.0,2001,2019,46940.0
008149-3,RS6 5.0 Avant.FSI V10 Bi-TB Quattro Tip.,2011,2017,413276.0,2011,2021,364101.0
008116-7,A3 1.6 8V 102cv 3p,2007,2010,59276.0,2007,2015,40064.0
008143-4,S6 5.2 FSI V10 435cv Quattro Tiptronic,2011,2013,270739.0,2011,2016,250834.0
008053-5,A6 2.8 Avant 30V Mec.,2001,2015,36882.0,2001,2020,28282.0
008114-0,S4 4.2 Avant V8 40V 344cv Quattro Tipt.,2005,2009,201362.0,2005,2013,155356.0
008032-2,A3 1.6 3p,2003,2019,17285.0,2003,2020,16879.0
008152-3,Q7 3.0 V6 TFSI  Quat.Tip.5p/ Performance,2022,2016,397971.0,2022,2020,405100.0
008043-8,A3 1.8 3p Aut.,2004,2022,24134.0,2004,2011,29211.0
008058-6,A6 2.7 30V Mec.,2000,2011,52334.0,2000,2020,29695.0
008007-1,A4 1.8  Mec.,2001,2017,18594.0,2001,2015,21775.0
008062-4,A8 4.2 Quattro Tiptronic,2013,2021,264986.0,2013,2018,375375.0
008152-3,Q7 3.0 V6 TFSI  Quat.Tip.5p/ Performance,2022,2016,397971.0,2022,2021,510451.0
008109-4,A4 3.0 30V 218cv Quattro Tiptron./Aut 4p,2003,2015,44929.0,2003,2009,100618.0
008093-4,A6 2.8 V6 30V Quattro Mec.,2001,2019,31484.0,2001,2009,68076.0
008060-8,A6 4.2 Quattro Tiptronic,2008,2013,169371.0,2008,2012,191367.0
008056-0,A3 1.6 3p Aut.,2003,2019,18233.0,2003,2017,20532.0
008031-4,100 S-4 2.2 Avant Turbo,1995,2014,19070.0,1995,2017,18873.0
008175-2,TTRS Roadster 2.5 TB FSI Quat. S Tronic,2014,2019,253057.0,2014,2017,314024.0
008114-0,S4 4.2 Avant V8 40V 344cv Quattro Tipt.,2005,2009,201362.0,2005,2016,137733.0
008072-1,A3 1.8 Turbo 180cv 5p Mec.,2006,2021,26022.0,2006,2022,30166.0
008113-2,S4 4.2 V8 40V 344cv Quattro Tiptronic,2005,2021,95081.0,2005,2008,237590.0
008168-0,S5 Cabriolet 3.0 TFSI Quattro Stronic,2013,2016,306458.0,2022,2013,383160.0
008090-0,A6 2.4 V6 30V Quattro Tiptronic,2001,2017,34226.0,2001,2017,34334.0
008048-9,A4 1.8 Avant Aut.,2001,2021,22568.0,2001,2008,54495.0
008192-2,A3 Sedan 1.4/ Attra. 16V TB FSI S-tronic,2016,2019,73438.0,2016,2020,67869.0
008180-9,A6 Allroad 3.0 TFSI V6 Quattro S tronic,2017,2019,327590.0,2022,2017,396286.0
008176-0,TTRS 2.5 TFSI QUATTRO S Tronic,2022,2014,382150.0,2014,2016,323428.0
008091-8,A6 2.4 Avant V6 30V Quattro Mec.,2001,2015,39423.0,2001,2009,61299.0
008051-9,A6 2.4 Avant 30V Mec.,2001,2008,70511.0,2001,2011,44542.0
008201-5,Q3 1.4 TFSI/TFSI Flex S-tronic 5p,2022,2015,139672.0,2022,2016,149300.0
008087-0,A4 2.8 Avant V6 30V Quattro Mec.,2001,2008,58669.0,2001,2016,27581.0
008200-7,A6 2.0 TFSI 252cv S tronic 4p,2022,2017,243120.0,2018,2021,230575.0
008087-0,A4 2.8 Avant V6 30V Quattro Mec.,2001,2008,58669.0,2001,2012,28830.0
008110-8,A4 3.0 Avant 30V 218cv Quattro Tiptronic,2003,2017,54962.0,2003,2009,106661.0
008206-6,A7 Sportback 2.0 TFSI S Tronic,2022,2018,320000.0,2016,2021,195011.0
008119-1,A3 Sportback 2.0 16V TFSI S-tronic,2022,2014,122969.0,2013,2017,71510.0
008069-1,S4 2.7 Avant Turbo Quattro,2001,2017,49145.0,2001,2013,57398.0
008072-1,A3 1.8 Turbo 180cv 5p Mec.,2006,2021,26022.0,2006,2016,29129.0
008122-1,Q7 4.2 V8 40V 350cv Quattro Tiptronic,2010,2016,144020.0,2022,2009,361090.0
008008-0,A4 1.8 Tip./ Multitronic Turbo,2016,2019,91596.0,2022,2017,128755.0
008092-6,A6 2.4 Avant V6 30V Quattro Tiptronic,2001,2018,35434.0,2001,2011,55513.0
008067-5,A6 2.7 Quattro Tiptronic,2004,2018,47211.0,2004,2018,44664.0
008109-4,A4 3.0 30V 218cv Quattro Tiptron./Aut 4p,2003,2015,44929.0,2003,2016,42177.0
008127-2,TT Roadster 2.0 16v TFSI S-Tronic,2022,2018,277383.0,2018,2022,309165.0
008079-9,Allroad 2.7 30V Quattro Turbo Tiptronic,2005,2018,52839.0,2005,2019,44236.0
008212-0,A4 Ambition 2.0 TFSI Quattro S tronic,2018,2020,195009.0,2022,2018,245654.0
008014-4,A8 4.2 V8 32V Tiptronic,2000,2022,53235.0,2000,2015,59676.0
008155-8,R8 Spyder 5.2 Quattro R-tronic/S-tronic,2022,2014,799500.0,2022,2015,904778.0
008111-6,RS6 4.2 Avant  BI-TB Quattro Tiptron. 5p,2004,2013,142584.0,2004,2019,104007.0
008097-7,S6 4.2 Avant V8 40V Quattro Tiptronic,2001,2010,95455.0,2001,2018,62334.0
008098-5,S6 4.2 V8 40V Quattro Tiptronic,2004,2010,150002.0,2004,2019,77684.0
008164-7,A5 Coupê 2.0 TFSI Quattro Stronic,2022,2013,204120.0,2022,2014,200800.0
008115-9,A8 6.0 W12 48V 450cv Quattro Tiptronic,2022,2008,653496.0,2006,2017,232916.0
008125-6,A4 3.2 FSI Cabriolet 24V 255cv Multitron,2007,2013,124892.0,2007,2020,83239.0
008205-8,A3 Sed. Ambition 2.0 TSFI 220cv S-tronic,2022,2018,163990.0,2022,2016,143656.0
008045-4,A3 1.8 Turbo 5p Aut.,2006,2019,23576.0,2006,2015,28669.0
008131-0,A5 3.2 FSI 24V 269cv Multitronic,2009,2015,98278.0,2009,2014,116532.0
008063-2,S4 2.7 Turbo Quattro Mec.,2001,2010,63396.0,2001,2020,43693.0
008159-0,Q3 2.0 TFSI Quat. 170/180cv S-tronic 5p,2022,2014,141750.0,2018,2021,147998.0
008043-8,A3 1.8 3p Aut.,2004,2022,24134.0,2004,2017,20385.0
008054-3,A6 2.8 Avant 30V Tiptronic,2001,2018,33796.0,2001,2010,42566.0
008015-2,Avant RS2,1995,2019,67596.0,1995,2018,72606.0
008023-3,A4 2.8 30V  Tiptronic/ Aut.,2001,2021,23161.0,2001,2021,22822.0
008049-7,A4 1.8 Avant Turbo Tip./ Multitronic,2008,2011,81381.0,2008,2012,83211.0
008193-0,RS Q3 2.5 TFSI Quattro S-tronic 5p,2022,2022,640297.0,2022,2015,280186.0
008022-5,A4 2.8 30V Mec.,2001,2013,26487.0,2001,2008,47443.0
008133-7,A4 2.0 Avant TFSI 183/180cv Multitroni,2014,2021,84845.0,2014,2016,91365.0
008045-4,A3 1.8 Turbo 5p Aut.,2006,2019,23576.0,2006,2017,26830.0
008223-6,A3 Cabriolet Ambition 2.0 TFSI S-tronic,2018,2021,186123.0,2018,2020,168258.0
008065-9,S8 4.2 Quattro Tiptronic,2000,2017,72985.0,2000,2021,73287.0
008077-2,80 2.0 Avant,1995,2009,19104.0,1995,2014,14702.0
008114-0,S4 4.2 Avant V8 40V 344cv Quattro Tipt.,2005,2009,201362.0,2005,2020,110158.0
008186-8,Q5 2.0 16V TFSI 225cv Quattro Tiptronic,2022,2015,230883.0,2022,2016,213692.0
008237-6,A3 Sedan Performance 2.0 TFSI S-tronic,2022,2020,188169.0,2022,2019,174586.0
008097-7,S6 4.2 Avant V8 40V Quattro Tiptronic,2001,2010,95455.0,2001,2015,80390.0
008090-0,A6 2.4 V6 30V Quattro Tiptronic,2001,2017,34226.0,2001,2014,37718.0
008025-0,A6 2.4 30V Tip./Multitronic,2003,2012,62587.0,2003,2013,59905.0
008054-3,A6 2.8 Avant 30V Tiptronic,2001,2018,33796.0,2001,2017,37398.0
008134-5,Q5 2.0 16V TFSI Quattro S Tronic,2013,2020,97569.0,2013,2019,101528.0
008083-7,A4 2.4 V6 30V Quattro Mec.,2001,2009,42432.0,2001,2019,25034.0
008034-9,TT 1.8 TB 180cv,2006,2010,117999.0,2006,2009,145668.0
008020-9,A4 2.4 30V Avant Mec.,2001,2021,22646.0,2001,2010,46545.0
008042-0,A3 1.8 5p Aut.,2006,2021,25488.0,2006,2013,28704.0
008102-7,A4 3.0 30V 218cv Multitronic 4p,2006,2017,49812.0,2006,2011,67116.0
008044-6,A3 1.8 Turbo 5p Mec.,2006,2019,23528.0,2006,2008,51180.0
008203-1,A3 Sedan 1.4 TFSI Flex Tiptronic 4p,2022,2016,112930.0,2018,2022,118082.0
008142-6,TTS Roadster 2.0 TB FSI Quattro S Tronic,2018,2020,275125.0,2022,2013,325833.0
008081-0,A4 2.4 Avant V6 30V Quattro Mec.,2001,2010,49029.0,2001,2013,32092.0
008155-8,R8 Spyder 5.2 Quattro R-tronic/S-tronic,2022,2014,799500.0,2016,2020,680357.0
008155-8,R8 Spyder 5.2 Quattro R-tronic/S-tronic,2022,2014,799500.0,2022,2013,805000.0
008144-2,S6 5.2 Avant FSI V10 435cv Quattro Tiptr,2011,2016,251012.0,2011,2019,209093.0
008021-7,A4 2.4 30V Avant Tip./Multitronic,2003,2011,48516.0,2003,2020,26794.0
008064-0,S8 4.2 Quattro Mec.,2000,2010,90554.0,2000,2013,75614.0
008248-1,Q5 S-Line 2.0 TFSI Quattro S-tronic,2022,2019,257416.0,2022,2020,278794.0
008113-2,S4 4.2 V8 40V 344cv Quattro Tiptronic,2005,2021,95081.0,2005,2017,112226.0
008037-3,A4 2.8 Avant V6 30V Mec.,2001,2009,43192.0,2001,2010,38287.0
008054-3,A6 2.8 Avant 30V Tiptronic,2001,2018,33796.0,2001,2021,37864.0
008023-3,A4 2.8 30V  Tiptronic/ Aut.,2001,2021,23161.0,2001,2020,23099.0
008115-9,A8 6.0 W12 48V 450cv Quattro Tiptronic,2022,2008,653496.0,2006,2009,436327.0
008012-8,A6 2.8,1997,2015,17911.0,1997,2013,19246.0
008100-0,RS4 2.7 Avant V6 30V BI-TB Quattro 380cv,2001,2012,98200.0,2001,2016,91622.0
008061-6,A6 4.2 Avant Quattro Tiptronic,2006,2020,75782.0,2006,2020,76026.0
008032-2,A3 1.6 3p,2003,2019,17285.0,2003,2010,26903.0
008112-4,RS6 4.2 450cv BI-TB Quattro Tiptronic 4p,2004,2021,93667.0,2004,2020,88577.0
008105-1,A6 3.0 Avant V6 30V 218cv Multitronic 5p,2007,2013,113989.0,2007,2015,106552.0
008137-0,Q5 3.2 FSI V6 Quattro S Tronic,2022,2012,256946.0,2012,2020,80934.0
008030-6,100 2.8 V6,1995,2011,19431.0,1995,2013,15561.0
008216-3,A5 Ambit. Plus Sport. 2.0 TFSI S tronic,2022,2019,270410.0,2018,2021,229062.0
008071-3,A3 1.8 Turbo 180cv 5p Aut./ Tip.,2022,2008,87155.0,2006,2017,25968.0
008223-6,A3 Cabriolet Ambition 2.0 TFSI S-tronic,2018,2021,186123.0,2022,2019,197323.0
008131-0,A5 3.2 FSI 24V 269cv Multitronic,2009,2015,98278.0,2009,2017,74087.0
008129-9,Q7 3.6 V6 284cv Quattro Tiptronic,2022,2009,286719.0,2010,2020,74688.0
008153-1,A1 1.4 TFSI 122cv S-tronic 3p,2022,2014,87420.0,2014,2020,60671.0
008204-0,A1 Sportback 1.8 TFSI 192cv 5p S-tronic,2022,2018,129625.0,2022,2018,134701.0
008205-8,A3 Sed. Ambition 2.0 TSFI 220cv S-tronic,2022,2018,163990.0,2022,2016,146990.0
008195-7,A3 Cabriolet 1.8 16V TFSI 180cv S-tronic,2016,2018,146771.0,2016,2018,136618.0
